INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
S2,SPAG W PB,SPAG W PB,39,99.000,PC,12.000,10.180,9.333333,1,B-SMS
S3,SPAG W CHKN,SPAG W CHKN,39,139.000,PC,12.000,14.460,9.333333,1,B-SMS
S4,SPAG W CB,SPAG W CB,39,118.000,PC,12.000,11.790,9.333333,1,B-SMS
M1A,CRISPY 2PCS,CRISPY 2PCS,39,179.000,PC,12.000,18.750,9.333333,1,B-SMS
M1B,CAJUN 2PCS,CAJUN 2PCS,39,190.000,PC,12.000,20.360,9.333333,1,B-SMS
M2,CHKN-KEBAB MEAL,CHKN-KEBAB MEA,39,162.000,PC,12.000,17.140,9.333333,1,B-SMS
M3,CORDON,CORDON,39,175.000,PC,12.000,18.210,9.333333,1,B-SMS
M4,FISH CREOLE,FISH CREOLE,39,184.000,PC,12.000,19.290,9.333333,1,B-SMS
REP449,BET,BET,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP448,1PC PORKCHOP,1PORKCHOP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
XTR51,1PC PORKCHOP,1PORKCHOP,09,199.000,PC,12.000,9.320,9.333333,1,B-SMS
REP165,BREWED COFFEE,BREWED,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP291,NY 1PC,NY 1PC,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP292,NY 2PCS,NY 2PCS,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP293,PARMESAN 1PC,PARMESAN 1PC,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP294,SPICY DUO,SPICY DUO,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
XTR52,EXTRA BAG,EXTRA BAG,09,6.000,PC,12.000,0.960,9.333333,1,B-SMS
REP339,FARMERS OMELETTE,FRMR OMLT,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
CKS17,BERRIES CHEESECAKE,BERI CHIZ,05,179.000,PC,12.000,13.930,9.330000,1,B-SMS
REP342,CAPPUCCINO CHEESECAKE,CAP CAKE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP343,APPLE CRUMBLE,APL CRUM,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP345,CHICKEN TOMATO SOUP,CHIX SOUP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP344,CHEESE BURGER SOUP,CHIZ SOUP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP346,ONION EGG DROP SOUP,ONION SOUP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP347,LOADED BACON POTATO SOUP,LOAD SOUP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP348,BERRIES CHEESECAKE,BERRIES CK,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP349,FREE SOUP,FREE SOUP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP311,PSYCHOCOLATE CAKE,PSYCO CAKE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
FRI19,FREE SPAGHETTI,FREE SPAGHETTI,15,0.000,PC,12.000,0.000,9.333333,1,B-SMS
ADD4,CHEESE BURGER SOUP,CHIZ SOUP,31,30.000,PC,12.000,3.210,9.333333,1,B-SMS
ADD5,LOADED BACON POTATO SOUP,LOAD SOUP,31,30.000,PC,12.000,3.210,9.333333,1,B-SMS
ADD6,ONION EGG DROP SOUP,ONION SUP,31,30.000,PC,12.000,3.210,9.333333,1,B-SMS
ADD7,CHICKEN TOMATO SOUP,CHIX SOUP,31,30.000,PC,12.000,3.210,9.333333,1,B-SMS
SID10,BAKED BEANS,B BEANS,18,49.000,PC,12.000,4.180,9.333333,1,B-SMS
REP351,BAKED BEANS,BAKED BEANS,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP352,MANGO GREEN SHAKE,GREEN SHK,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP355,PEANUT BUTTER BANANA SHAKE,PEANUT SHAKE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP353,1PC CHEDDAR CHEESE,1 CHEDDAR,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP354,2PC CHEDDAR CHEESE,2 CHEDAR,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP356,1PC FLAMING BARBECUE,1 FLA BBQ,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP357,2PCS FLAMING BARBECUE,2 FLA BBQ,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP358,CHICKEN SQUAD,CHX SQUAD,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP262,POUCH,POUCH,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP263,CHICKEN SQUAD CAJUN,SQUAD CAJUN,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP264,CHICKEN SQUAD PARMESAN,SQUAD PARMESAN,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP266,CHICKEN SQUAD FLAMMING,SQUAD FLAMMING,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP267,CHICKEN SQUAD CHEESY,SQUAD CHEESY,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
FRI20,PSYCHOCOLATE CAKE,PSYCHOCOLATE C,15,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP359,4PCS CRISPY CHICKEN,4 CRISPY,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
FG1,PIZZA FRIES SOLO,PIZA SOLO,55,99.000,PC,12.000,10.610,9.333333,1,B-SMS
FG2,SAUSAGE FRIES SOLO,SAU SOLO,55,99.000,PC,12.000,10.610,9.333333,1,B-SMS
FG3,BUFFALO FRIES SOLO,BUF SOLO,55,99.000,PC,12.000,10.610,9.333333,1,B-SMS
FG4,PIZZA FRIES SHARING,PIZA SHARE,55,175.000,PC,12.000,18.750,9.333333,1,B-SMS
FG5,SAUSAGE FRIES SHARING,SAU SHARE,55,175.000,PC,12.000,18.750,9.333333,1,B-SMS
FG6,BUFFALO FRIES SHARING,BUF SHARE,55,175.000,PC,12.000,18.750,9.333333,1,B-SMS
REP360,PIZZA FRIES SOLO,PIZA SOLO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP361,SAUSAGE FRIES SOLO,SAU SOLO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP362,BUFFALO FRIES SOLO,BUF SOLO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP363,PIZZA FRIE SHARING,PIZA SHARE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP364,SAUSAGE FRIES SHARE,SAU SHARE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP365,BUFFALO FRIES SHARE,BUF SHARE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP366,FREE APPLE CRUMBLE,FRI CRUMBL,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
XTR53,CHILI CON CARNE 30G,CHILICONCARNE,09,39.000,PC,12.000,4.180,9.333333,1,B-SMS
XTR54,HERB MAYO 30G,HERB MAYO,09,39.000,PC,12.000,4.180,9.333333,1,B-SMS
XTR55,CHIPOTLE SAUCE 30G,CHIPOT SAU,09,39.000,PC,12.000,4.180,9.333333,1,B-SMS
XTR56,CHEESE SAUCE 30G,CHIZ SAUS,09,39.000,PC,12.000,4.180,9.333333,1,B-SMS
REP480,LECHON KAWALI,LECHON KAWALI,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP481,FRIED PINANGAT ROLL,PNGAT ROLL,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP482,CHICKEN LAING SUPREME,CHX SUPRM,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP483,LECHON KAWALI SOUP,KAWALI SUP,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
KPM1,ITALIAN SPAGHETTI,SPAG,59,69.000,PC,12.000,7.390,9.333333,1,B-SMS
KPM2,SPAG PIZZA BREAD,SPAG PBRD,59,99.000,PC,12.000,10.610,9.333333,1,B-SMS
KPM3,SPAG CB,SPAG CB,59,118.000,PC,12.000,12.640,9.333333,1,B-SMS
KPM4,SPAG CHX,SPAG CHX,59,139.000,PC,12.000,14.890,9.333333,1,B-SMS
KPM5,SPAG CHIX RICE,SPG CHX R,59,159.000,PC,12.000,17.040,9.333333,1,B-SMS
KPM6,SPAG CHX KBAB RICE,SPG CHX BBQ R,59,189.000,PC,12.000,20.250,9.333333,1,B-SMS
KPM7,JUICE DRINK,JUICE DRINK,59,0.000,PC,12.000,0.000,9.333333,1,B-SMS
HE1,BREW BERRIES CHEESECAKE,BREW BERI,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE2,CAPU BERRIES CHEESECAKE,CAPU BERI,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE3,DECAF BERRIES CHEESECAKE,DECAF BERI,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE4,LATTE BERRIES CHEESECAKE,LATE BERI,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE5,AMERICA BERRIES CHEESECAKE,AMERI BERI,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE6,BREW CRUMBLE,BREW CRUM,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE7,CAPUCI CRUMBLE,CAPU CRUM,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE8,DECAF CRUMBLE,DECAF CRUM,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE9,LATTE CRUMBLE,LATE CRUM,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE10,AMERICA CRUMBLE,AMERI CRUM,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE11,BREW CAPUCINO CHEESECAKE,BREW CAPU,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE12,CAPPU CAPUCINO CHEESECAKE,CAPP CAPP,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE13,DECAF CAPUCINO  CHEESECAKE,DECAF CAPU,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE14,LATTE CAPUCINO CHEESECAKE,LATE CAPU,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
HE15,AMERICA CAPUCINO CHEESECAKE,AMERI CAPU,42,150.000,PC,12.000,16.070,9.330000,1,B-SMS
NES5,DECAF,DECAF,44,85.000,PC,12.000,9.110,9.333333,1,B-SMS
REP370,BREWED COFI & BERRIES CHEESECAKE,BREW BERI,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP371,CAPUCINO COFI & BERRIES CHEESECAKE,CAPU BERI,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP372,DECAF COFI & BERRIES CHEESECAKE,DECAF BERI,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP373,CAFE LATTE & BERRIES CHEESECAKE,LATE BERI,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP374,CAFE AMERICANO & BERRIES CHEESECAKE,AMERI BERI,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
