INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
29,MEDIUM WELL,MEDIUM WELL,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
30,FOR PICKUP,FOR PICKUP,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
31,PAUNA,PAUNA,30,0.000,PC,12.000,0.000,9.330000,1,SMNAG
32,SERVE LATER,SERVE LATER,30,0.000,PC,12.000,0.000,9.330000,1,SMNAG
33,SEPARATE CHARON,SEPARATE CHARO,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
34,NO CHARON,NO CHARON,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
35,NO RICE,NO RICE,30,0.000,PC,12.000,0.000,9.330000,1,SMNAG
36,BREAD NA LANG,BREAD NA LANG,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
37,PLAIN LANG,PLAIN LANG,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
38,SEPARATE RICE,SEPARATE RICE,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
39,MEDLEY NA LANG,MEDLEY NA LANG,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
40,ATSARA NA LANG,ATSARA NA LANG,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
41,SEPARATE ICE,SEPARATE ICE,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
42,NO ICE,NO ICE,30,0.000,PC,12.000,0.000,9.330000,1,SMNAG
43,LESS ICE,LESS ICE,30,0.000,PC,12.000,0.000,9.330000,1,SMNAG
44,MORE ICE,MORE ICE,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
45,NOT COLD,NOT COLD,30,0.000,PC,12.000,0.000,9.330000,1,SMNAG
46,SUPER HOT,SUPER HOT,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
47,LESS SPICY,LESS SPICY,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
48,NOT SPICY,NOT SPICY,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
49,MORE SPICY,MORE SPICY,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
50,NO SCALLION,NO SCALLION,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
51,ADVANCE CALL,ADVANCE CALL,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
52,OUT NA,OUT NA,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
53,IN PLATE,IN PLATE,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
54,NO DRESSING,NO DRESSING,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
55,MORE DRESSING,MORE DRESSING,30,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPFG4,PIZZA FRIES SHARING,PIZ SHARE,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPCKS9,FREE APPLE CRUMBLE,FRI CRUMBLE,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
NES5,DECAF,DECAF,13,85.000,PC,12.000,9.110,9.333333,1,SMNAG
REPNES5,DECAF,DECAF,16,0.000,PC,12.000,0.000,9.330000,1,SMNAG
REPDFR1,SOUTHERN RIBS JUNIOR,RIBS JR,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPDFR2,SOUTHERN RIBS SHARING,RIBS SHARE,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE1,BREWED COFI & BERRIES CHEESECAKE,BREW BERI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE2,CAPPUCCINO COFI & BERRIES CHEESECAKE,CAPU BERI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE3,DECAF COFI & BERRIES CHEESECAKE,DECAF BERI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE4,CAFE LATTE & BERRIES CHEEESECAKE,LATE BERI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE5,CAFE AMERICANO & BERRIES CHEESECAKE,AMERI BERI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE6,BREWED COFI & APPLE CRUMBLE,BREW CRUM,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE8,DECAF COFI & APPLE CRUMBLE,DECAF CRUM,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE9,CAFE LATTE APPLE CRUMBLE,LATE CRUM,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE10,CAFE AMERICANO & APPLE CRUMBLE,AMERI CRUM,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE11,BREWED COFI & CAPPUCCINO CHEESECAKE,BREW CAPU,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE12,CAPPUCCINO COFI & CAPPUCCINO CHEESECAKE,CAPU CAPU,16,0.000,PC,12.000,0.000,9.330000,1,SMNAG
REPHE13,DECAF COFI & CAPPUCCINO CHEESECAKE,DECAF CAPU,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE14,CAFE LATTE & CAPPUCCINO CHEESECAKE,LATE CAPU,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE15,CAFE AMERICANO & CAPPUCCINO CHEESECAKE,AMERI CAPU,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHE7,CAPPUCCINO COFI & APPLE CRUMBLE,CAPU CRUM,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
XTR52,HOT SAUCE,HOT SAUCE,8,30.000,PC,12.000,3.210,9.330000,1,SMNAG
REPERS1,BREADED TEXAS CHICKEN,TEXS CHIX,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPERS2,IOWA CHOPS,IOWA CHOPS,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPERS3,LOISIANA PULLED PORK,PULL PORK,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPERS5,ALABAMA SAUSAGE,ALA SAUSG,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPERS6,TO PJ,TO PJ,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPERS7,TO ICED TEA,TO ICED TEA,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSIZ2,SAUSAGE AND EGG,SAUSG EGG,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSIZ3,CHICKEN LONGGANISA,CHIX LONGA,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSIZ4,ANGUS PEPPER BEEF,ANGUS BEEF,16,0.000,PC,12.000,0.000,9.330000,1,SMNAG
REPSIZ5,BBQ PULLED PORK,PULL PORK,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSIZ6,HERB CRUSTED FISH,CRUST FISH,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPSHK21,MANGO GRAHAM SHK,MANGO GRAHAM,16,0.000,PC,12.000,0.000,9.330000,1,SMNAG
REPBWL1,BREADED CHICKEN TERIYAKI,CHX TRYKI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBWL2,BREADED PORK TERIYAKI,PORK TRYKI,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBWL3,HONEY GLAZED PORK,GLAZEPORK,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
MP10,GC 100,GC100,32,100.000,PC,12.000,10.710,9.333333,1,SMNAG
REPBS12,FRIES AND DIP,FND,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBS13,CFND,CFND,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBS14,CPND,CPND,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBS15,XPBD,XPBD,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPBS16,BDX,BDX,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHT1,HT SISIG,HT SISIG,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHT2,HT BBQ,HT BBQ,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPHT3,HT LIEMPO,HT LIEMPO,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
CLM19,TENDERLOIN STEAK,TNDR STEAK,2,319.000,PC,12.000,34.180,9.333333,1,SMNAG
SNK1,RND POTATO WEDGE,RND POTWD,47,69.000,PC,12.000,7.390,9.333333,1,SMNAG
REPSNK1,RND POT WEDGE,RND POTWD,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
SUP6,CRAB N CORN,CRAB N CORN,11,59.000,PC,12.000,5.250,9.333333,1,SMNAG
SLD7,NENA'S HARVEST,NENA'S HARVEST,9,189.000,PC,12.000,14.890,9.330000,1,SMNAG
SAL1,SURFERS,SURFERS,48,0.000,PC,12.000,0.000,9.333333,1,SMNAG
SAL2,BERRY BERRY,BERRY BERRY,48,0.000,PC,12.000,0.000,9.333333,1,SMNAG
SAL3,ROASTED SESAME,ROASTED SESAME,48,0.000,PC,12.000,0.000,9.333333,1,SMNAG
XTR60,ROASTED SESAME,ROASTED SESAME,8,29.000,PC,12.000,3.110,9.333333,1,SMNAG
REPSLD6,HAPPY & FIT,HAPPY & FIT,16,0.000,PC,12.000,0.000,9.330000,1,SMNAG
REPSLD7,NENA'S HARVEST,NENA'S HARVEST,16,0.000,PC,12.000,0.000,9.330000,1,SMNAG
REPSLD8,POWER VEGGIES,POWER VEGGIES,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
REPXTR52,SURFERS,SURFERS,16,0.000,PC,12.000,0.000,9.333333,1,SMNAG
