INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
REP351,BUFFALO PLATTER,BUFFALO PLATTE,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
CHM16,FREE COKE,FREE COKE,01,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP273,BEEF VEGGIE RICE BOWL,BEEF BOWL,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP274,MINI JAVA,MINI JAVA,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP275,PSYCHOCOLATE CAKE,PSYCHOCOLATE C,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPG8,BREWED TO PJ,BREWED TO PJ,23,30.000,PC,12.000,3.210,9.333333,1,SMLIP
UPG9,BREWED TO ICED TEA,BREWED TO ICED,23,30.000,PC,12.000,3.210,9.330000,1,SMLIP
UPG10,BREWED TO HOT,BREWED TO HOT,23,30.000,PC,12.000,3.210,9.333333,1,SMLIP
BRK16,HAM & CHEESE OMELETTE,HAM OMELET,03,149.000,PC,12.000,8.460,9.330000,1,SMLIP
BRK18,VEGETARIAN OMELETTE,VEG OMELET,03,149.000,PC,12.000,8.460,9.330000,1,SMLIP
BRK19,SPANISH OMELETTE,SPA OMLT,03,139.000,PC,12.000,8.460,9.330000,1,SMLIP
XTR55,BICOL RELISH,BICOL RELISH,09,40.000,PC,12.000,4.290,9.330000,1,SMLIP
XTR56,BUTTERED RICE,BUTTERED RICE,09,40.000,PC,12.000,4.290,9.330000,1,SMLIP
UPG11,REG IT TO LARGE IT,LARGE IT,23,20.000,PC,12.000,2.140,9.333333,1,SMLIP
REP352,GARLIC PARMESAN W  BUTTERED RICE,PAR BUTR RC,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP353,SPICY PAPRIKA W  BUTTERED RICE,PPRKA BUTR,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP354,NEW YORKER W  BUTTERED RICE,NYORKR BUTR,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP355,6PCS GARLIC PAMESAN W  OS,6 PAR OS,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP356,SPICY PAPRIKA W  OS,PPRIKA OS,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP357,NEW YORKER W  OS,NYORK OS,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP358,GARLIC PARMESAN SAMPLER,GRLC SMPLR,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP359,SPICY PAPRIKA SAMPLER,PAPRK SMPLR,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP360,NEW YORKER SAMPLER,NYORK SMPLR,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP361,6 SAMPLER,6 SAMPLER,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
UPS15,R IT TO L IT,R IT TO L IT,24,20.000,PC,12.000,2.140,9.333333,1,SMLIP
REP301,CHOWDER CRAB AND CORN SOUP,CRAB N CORN,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
POW7,FREE R PJ,FREE R PJ,54,0.000,PC,12.000,0.000,9.333333,1,SMLIP
B&S17,CHEESY BURGER,CHZY BRGR,06,129.000,PC,12.000,0.540,9.330000,1,SMLIP
B&S18,EXT``E SUP``E,XTRM SPRM,06,269.000,PC,12.000,0.540,9.330000,1,SMLIP
XTR52,PILI NUT SAUCE,PILI NUT SAUCE,09,25.000,PC,12.000,2.680,9.333333,1,SMLIP
XTR002,BICOL RELISH,BICOL RELISH,09,15.000,PC,12.000,1.610,9.333333,1,SMLIP
REP363,FRIED PINANGAT ROLL,FRIED PINANGAT,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP364,CHICKEN LAING SUPREME,CHICKEN LAING,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP362,LECHON KAWALI,LECHON KAWALI,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
PST4,CARBO WITH PIZZA BRED,CARB PIZZA,04,199.000,PC,12.000,11.250,9.333333,1,SMLIP
BRK20,TOCILOG,TOCILOG,03,262.000,PC,12.000,14.460,9.330000,1,SMLIP
CKS15,BERRIES CHEESECAKE,BERY CAKE,05,179.000,PC,12.000,13.930,9.333333,1,SMLIP
CKS16,CAPPUCCINO CHEESECAKE,CAP CAKE,05,89.000,PC,12.000,13.930,9.333333,1,SMLIP
CKS17,APPLE CRUMBLE,APL CRUM,05,89.000,PC,12.000,13.930,9.333333,1,SMLIP
REP365,FARMER'S OMELETTE,FRMR OMLT,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP366,SPANISH OMELETTE,SPA OMLT,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP367,HAM & CHEESE OMELETTE,HAM OMLT,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP368,VEGETARIAN OMELETTE,VEG OMLT,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP369,BERRIES CHEESECAKE,BERY CAKE,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP370,CAPPUCCINO CHEESECAKE,CAP CAKE,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP371,APPLE CRUMBLE,APL CRUM,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP373,HAM AND CHEESE OMELETTE,HAM OMLT,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
SUP9,CHICKEN TOMATO SOUP,CHICKEN TOMATO,19,55.000,PC,12.000,5.250,9.330000,1,SMLIP
SUP10,CHEESE BURGER SOUP,CB SOUP,19,55.000,PC,12.000,5.250,9.333333,1,SMLIP
SUP11,ONION EGG DROP SOUP,ONION EGG DROP,19,55.000,PC,12.000,5.250,9.330000,1,SMLIP
