INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
UP13,TO JAVA RICE,TO JAVA RICE,19,0.000,PC,12.000,0.000,9.330000,1,BRLN
UP14,TO BMP,TO BMP,19,0.000,PC,12.000,0.000,9.333333,1,BRLN
UP15,MEDLEY TO ORIENTAL SALAD`,TO ORNTL SALAD,19,0.000,PC,12.000,0.000,9.333333,1,BRLN
UP16,MEDLEY TO COLESLAW,TO COLESLAW,19,0.000,PC,12.000,0.000,9.330000,1,BRLN
UP17,MEDLEY TO KIMCHI,TO KIMCHI,19,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO1,1PC CRISPY CHICKEN,CRISPY 1PC,25,119.000,PC,12.000,9.640,9.330000,1,BRLN
MP23,CHICKEN BURGER P99,CHKN BURGER,61,99.000,PCK,12.000,160.610,9.330000,1,BRLN
FRI22,FREE 1.5 COKE,FREE 1.5 COKE,15,0.000,PC,12.000,0.000,9.333333,1,BRLN
MP26,MAKE IT BIGGS CARD,MAKTITBIGSCARD,32,799.000,PC,12.000,10.610,9.330000,1,BRLN
MP28,1PC CHICKEN MEAL,1PC CHICKEN ME,32,35.000,PC,12.000,3.750,9.333333,1,BRLN
BO2,CLASSIC BURGER 66.67,CLASSIC BURGER,25,66.670,PC,12.000,2.140,9.330000,1,BRLN
SHK31,GREEN MANGO,GREEN MANGO,5,99.000,PC,12.000,10.610,9.333333,1,BRLN
SHK32,MANGO GRAHAM,MANGO GRAHAM,5,159.000,PC,12.000,10.610,9.333333,1,BRLN
SHK33,BANABERRY,BANABERRY,5,99.000,PC,12.000,10.610,9.333333,1,BRLN
FRI23,FREE SOUP,FREE SOUP,15,0.000,PC,12.000,0.000,9.333333,1,BRLN
BS17,ELVIS BURGER,ELVIS BURGER,6,188.000,PC,12.000,20.140,9.330000,1,BRLN
BS18,SPICY CHEESE BURGER,SPICY CHEESE B,6,188.000,PC,12.000,20.140,9.330000,1,BRLN
BS19,JUCY LUCY BURGER,JUCY LUCY BURG,6,188.000,PC,12.000,20.140,9.330000,1,BRLN
REP490,HAM STEAK,HAM STEAK,49,0.000,PC,12.000,0.000,9.330000,1,BRLN
REP491,DRAWSTRING BAG REG,BAG REG,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
REP492,DRAWSTRING BAG PROMO,BAG PROMO,49,0.000,PC,12.000,0.000,9.333333,1,BRLN
BO3,BOTTLED WATER,BOTTLED WATER,25,0.000,PC,12.000,1.070,9.333333,1,BRLN
MP29,FDP TENDERLOIN TIPS,FDP-TIPS,32,99.000,PC,12.000,0.000,9.333333,1,BRLN
MP30,FDP ANGUS PEPPER BEEF,FDP-ANGUS,32,0.000,PC,12.000,0.000,9.333333,1,BRLN
MP31,FDP BEEF SALPICAO,FDP-SALPICAO,32,0.000,PC,12.000,0.000,9.333333,1,BRLN
MP32,FREE SOUP,FREE SOUP,32,0.000,PC,12.000,7.390,9.330000,1,BRLN
BRK18,CHICKEN LONGGANISA,CHKN LONGA,3,165.000,PC,12.000,17.680,9.333333,1,BRLN
BRK19,CHORIZO HUBAD,CHORIZO HUBAD,3,155.000,PC,12.000,16.610,9.333333,1,BRLN
BRK20,PINEAPPLE CURED TOCINO,PC TOCINO,3,209.000,PC,12.000,16.610,9.330000,1,BRLN
BEV33,BOTTLED WATER,BOTTLED WATER,7,49.000,PC,12.000,2.040,9.333333,1,BRLN
BO4,2PCS CRISPY CHICKEN,2PC CHKEN,25,185.000,PC,12.000,19.820,9.330000,1,BRLN
BO5,ICED TEA,ICED TEA,25,69.000,PC,12.000,7.390,9.333333,1,BRLN
MP33,TOSILOG BUY1 TAKE1,TOSILOG BUY1 T,32,155.000,PC,12.000,16.610,9.333333,1,BRLN
CHM30,CS1 4PCS CHICKEN,CS1 4PCS CHICK,1,0.000,PC,12.000,40.640,9.333333,1,BRLN
CHM31,CS1 2PCS CHICKEN,CS1 2PCS CHICK,1,0.000,PC,12.000,20.320,9.333333,1,BRLN
CHM32,CS2 6PCS CHICKEN,CS2 6PCS CHICK,1,0.000,PC,12.000,57.780,9.333333,1,BRLN
