INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
DEL188,GO PASTA,GO PASTA,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL189,GO MEAT,GO MEAT,41,65.000,PC,12.000,6.960,9.333333,1,EME
DEL190,GO FRIES,GO FRIES,41,35.000,PC,12.000,3.750,9.333333,1,EME
MP52,CARA MACHI,CARA MACHI,32,128.000,PC,12.000,13.710,9.333333,1,EME
MP53,SWEET BLCK,SWEET BLCK,32,68.000,PC,12.000,7.290,9.333333,1,EME
MP54,SIG ICED COFI,SIG ICED COFI,32,88.000,PC,12.000,9.430,9.333333,1,EME
MP55,SB CARAMACHI,SB CARAMACHI,32,41.000,PC,12.000,4.390,9.333333,1,EME
MP56,SB SWEET BLCK,SB SWEET BLCK,32,41.000,PC,12.000,4.390,9.333333,1,EME
MP57,SB SIGICEDCOFI,SB SIGICEDCOFI,32,41.000,PC,12.000,4.390,9.333333,1,EME
DEL191,GO SPAG,GO SPAG,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL192,GO DT,GO DT,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL193,GO SPAG PB,GO SPAG PB,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL194,GO SPAG PLTR,GO SPAG PLTR,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL195,GO CARBO,GO CARBO,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL196,GO CARBO CHX,GO CARBO CHX,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL197,GO CARBO PB,GO CARBO PB,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL198,GO CARBO PLTR,GO CARBO PLTR,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL199,GO MACSLD,GO MACSLD,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL200,GO BTMAC,GO BTMAC,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL201,GO BACMACHZ,GO BACMACHZ,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL202,GO BMC CHX,GO BMC CHX,41,35.000,PC,12.000,3.750,9.333333,1,EME
DEL203,GO TAPA,GO TAPA,41,65.000,PC,12.000,6.960,9.333333,1,EME
DEL204,GO TOCI,GO TOCI,41,65.000,PC,12.000,6.960,9.333333,1,EME
DEL205,GO TIPS	,GO TIPS	,41,65.000,PC,12.000,6.960,9.333333,1,EME
DEL206,GO BEEFSALP,GO BEEFSALP,41,65.000,PC,12.000,6.960,9.333333,1,EME
DEL207,GO TUNASALP,GO TUNASALP,41,65.000,PC,12.000,6.960,9.333333,1,EME
DEL208,GO TUNASND,GO TUNASND,41,35.000,PC,12.000,3.750,9.330000,1,EME
DEL209,GO SPAG,GO SPAG,41,204.000,PC,12.000,20.250,9.333333,1,EME
DEL210,GO DT,GO DT,41,338.000,PC,12.000,32.040,9.333333,1,EME
DEL211,GO SPAG PB,GO SPAG PB,41,224.000,PC,12.000,22.390,9.333333,1,EME
DEL212,GO SPAG PLTR,GO SPAG PLTR,41,347.000,PC,12.000,33.640,9.333333,1,EME
DEL213,GO CARBO,GO CARBO,41,219.000,PC,12.000,19.180,9.333333,1,EME
DEL214,GO CARBO CHX,GO CARBO CHX,41,348.000,PC,12.000,31.500,9.333333,1,EME
DEL215,GO CARBO PB,GO CARBO PB,41,224.000,PC,12.000,22.930,9.333333,1,EME
DEL216,GO CARBO PLTR,GO CARBO PLTR,41,373.000,PC,12.000,32.570,9.333333,1,EME
DEL217,GO MACSLD,GO MACSLD,41,187.000,PC,12.000,18.960,9.333333,1,EME
DEL218,GO BTMAC,GO BTMAC,41,289.000,PC,12.000,27.210,9.333333,1,EME
DEL219,GO BACMACHZ,GO BACMACHZ,41,194.000,PC,12.000,20.250,9.333333,1,EME
DEL220,GO BMC CHX,GO BMC CHX,41,341.000,PC,12.000,32.040,9.333333,1,EME
DEL221,GO TAPA,GO TAPA,41,367.000,PC,12.000,33.640,9.333333,1,EME
DEL222,GO TOCI,GO TOCI,41,369.000,PC,12.000,33.640,9.333333,1,EME
DEL223,GO TIPS,GO TIPS,41,453.000,PC,12.000,42.750,9.333333,1,EME
DEL224,GO BEEFSALP,GO BEEFSALP,41,452.000,PC,12.000,43.820,9.333333,1,EME
DEL225,GO TUNASALP,GO TUNASALP,41,472.000,PC,12.000,43.290,9.333333,1,EME
DEL226,GO TUNASND,GO TUNASND,41,203.000,PC,12.000,20.680,9.330000,1,EME
FPC41,BOTTLED WATER,BOTTLED WATER,31,49.000,PC,12.000,5.250,9.333333,1,EME
MP58,1PC CHX IT,1PC CHX IT,33,0.000,PC,12.000,0.000,9.330000,1,EME
BL137,TB SALIS CNC,TB SALIS CNC,23,359.000,PC,12.000,38.460,9.330000,1,EME
BL138,TB SALIS RMS,TB SALIS RMS,23,359.000,PC,12.000,38.460,9.330000,1,EME
BL139,TB SALIS MGS,TB SALIS MGS,23,359.000,PC,12.000,38.460,9.330000,1,EME
BL140,TB CORDSIG,TB CORDSIG,23,359.000,PC,12.000,38.460,9.330000,1,EME
BL141,SB SALIS SHAKE,SB SALIS SHAKE,23,59.000,PC,12.000,6.320,9.330000,1,EME
BL142,SB CORDSIG,SB CORDSIG,23,59.000,PC,12.000,6.320,9.330000,1,EME
MP59,RMS GLOBE,RMS GLOBE,32,0.000,PC,12.000,0.000,9.333333,1,EME
MP60,MGRAHAM GLOBE,MGRAHAM GLOBE,32,0.000,PC,12.000,0.000,9.333333,1,EME
MP61,CNCSHAKE GLOBE,CNCSHAKE GLOBE,32,0.000,PC,12.000,0.000,9.333333,1,EME
MP62,RMS GLOBE,RMS GLOBE,32,149.000,PC,12.000,15.960,9.333333,1,EME
MP63,MGRAHAM GLOBE,MGRAHAM GLOBE,32,149.000,PC,12.000,15.960,9.333333,1,EME
MP64,CNCSHAKE GLOBE,CNCSHAKE GLOBE,32,149.000,PC,12.000,15.960,9.333333,1,EME
PP40,CHZY BURGER,CHZY BURGER,22,109.000,PC,12.000,11.680,9.333333,1,EME
PP41,SPAGHETTI,SPAGHETTI,22,109.000,PC,12.000,11.680,9.333333,1,EME
PP42,SPAGHETTI W PIZZA BREAD,SPAGHETTI W PI,22,139.000,PC,12.000,14.890,9.333333,1,EME
PP43,1PCBIGGS FRIED CHICKEN,1PCBIGGS FRIED,22,139.000,PC,12.000,14.890,9.333333,1,EME
PP44,BIGGS FRIED CHICKEN W SPAGHETTI,BIGGS FRIED CH,22,209.000,PC,12.000,22.390,9.333333,1,EME
PP45,CHICKEN AND KEBAB,CHICKEN AND KE,22,279.000,PC,12.000,29.890,9.333333,1,EME
PP46,CLASSIC TWIST,CLASSIC TWIST,22,415.000,PC,12.000,40.180,9.333333,1,EME
PP47,FAB FOUR FEAST,FAB FOUR FEAST,22,490.000,PC,12.000,48.210,9.333333,1,EME
PP48,LOVE ME TENDER,LOVE ME TENDER,22,555.000,PC,12.000,56.250,9.333333,1,EME
PP49,ELVIS FAVORITE,ELVIS FAVORITE,22,755.000,PC,12.000,77.680,9.333333,1,EME
PP50,MINUTE MAID JUICE,MINUTE MAID JU,22,0.000,PC,12.000,0.000,9.333333,1,EME
PP51,TROPICANA JUICE DRINK,TROPICANA JUIC,34,0.000,PC,12.000,0.000,9.330000,1,EME
PP52,1.5L PEPSI,1.5L PEPSI,34,0.000,PC,12.000,0.000,9.330000,1,EME
FPC42,CARROT CAKE,CARROT CAKE,31,179.000,PC,12.000,19.180,9.333333,1,EME
FPC43,PSYCHOCOLATE CAKE,PSYCHOCOLATE C,31,179.000,PC,12.000,19.180,9.333333,1,EME
FPC44,BERRIES CHEESECAKE,BERRIES CHEESE,31,189.000,PC,12.000,19.180,9.333333,1,EME
FPC45,BACON MAC AND CHEESE,BACON MAC AND,31,169.000,PC,12.000,17.040,9.333333,1,EME
BL143,TB DT W  PJ,TB DT W  PJ,23,249.000,PC,12.000,26.680,9.333333,1,EME
BL144,TB 2PC CAJUNSIG,TB 2PC CAJUNSI,23,399.000,PC,12.000,42.750,9.333333,1,EME
BL145,SB DT W  PJ,SB DT W  PJ,23,49.000,PC,12.000,5.250,9.333333,1,EME
BL146,SB 2PC CAJUNSIG,SB 2PC CAJUNSI,23,29.000,PC,12.000,3.110,9.330000,1,EME
PP53,SPAG PAN,SPAG PAN,34,1299.000,PC,12.000,139.180,9.333333,1,EME
PP55,BMC PAN,BMC PAN,34,1399.000,PC,12.000,149.890,9.333333,1,EME
PP56,CARBO PAN,CARBO PAN,34,1399.000,PC,12.000,149.890,9.333333,1,EME
MI1,MANIA BLUE S,MANIA BLUE S,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI2,MANIA BLUE M,MANIA BLUE M,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI3,MANIA BLUE L,MANIA BLUE L,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI4,MANIA BLUE XL,MANIA BLUE XL,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI5,MANIA BEIG S,MANIA BEIG S,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI6,MANIA BEIG M,MANIA BEIG M,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI8,MANIA BEIG XL,MANIA BEIG XL,36,900.000,PC,12.000,96.430,9.333333,1,EME
MI9,4LANG BEIG S,4LANG BEIG S,36,900.000,PC,12.000,96.430,9.333333,1,EME
