INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BL59,TB TEXMEX CHIP,TB TEXMEX CHIP,55,449.000,PC,12.000,48.110,9.333333,1,OLA
BL60,TB TEXMEX KAN,TB TEXMEX KAN,55,449.000,PC,12.000,48.110,9.333333,1,OLA
BL61,TB TEXMEX SWT,TB TEXMEX SWT,55,449.000,PC,12.000,48.110,9.333333,1,OLA
BL62,SB FREESOUP59,SB FREESOUP59,55,59.000,PC,12.000,6.320,9.330000,1,OLA
BL63,FREE CB SOUP,FREE CB SOUP,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL64,FREE CTOMATO SOUP,FREE CTOMATO S,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL65,SB FREE CBSOUP59,SB FREE CBSOUP,55,59.000,PC,12.000,6.320,9.333333,1,OLA
BL66,SB FREE CTOMATO59,SB FREE CTOMAT,55,59.000,PC,12.000,6.320,9.333333,1,OLA
DEL160,CHICKEN TOMATO SOUP,CHICKEN TOMATO,52,69.000,PC,12.000,6.320,9.333333,1,OLA
DEL161,CHEESE BURGER SOUP,CB SOUP,52,69.000,PC,12.000,6.320,9.333333,1,OLA
BAH15,HDB 500G,HDB 500G,40,199.000,PC,12.000,21.320,9.333333,1,OLA
BAH16,HDB 800G,HDB 800G,40,299.000,PC,12.000,32.040,9.333333,1,OLA
BAH17,PORK BELLY HAM,PORK BELLY HAM,40,399.000,PC,12.000,42.750,9.333333,1,OLA
MP111,CRABSOUP,CRABSOUP,29,0.000,PC,12.000,0.000,9.333333,1,OLA
MP112,CHEESESOUP,CHEESESOUP,29,0.000,PC,12.000,0.000,9.333333,1,OLA
MP113,CHICKENSOUP,CHICKENSOUP,29,0.000,PC,12.000,0.000,9.333333,1,OLA
MP114,CRABSOUP59,CRABSOUP59,29,59.000,PC,12.000,6.320,9.333333,1,OLA
MP115,CHEESESOUP59,CHEESESOUP59,29,59.000,PC,12.000,6.320,9.333333,1,OLA
MP116,CHICKENSOUP59,CHICKENSOUP59,29,59.000,PC,12.000,6.320,9.333333,1,OLA
BL67,1CAJCHX SPG PBRD CNC IT,1CAJCHX SPG PB,55,469.000,PC,12.000,50.250,9.333333,1,OLA
BL68,TIPS SALSBURY MACSLD IT,TIPS SALSBURY ,55,699.000,PC,12.000,74.890,9.333333,1,OLA
BL69,SMKCHX BSALP NENAS IT,SMKCHX BSALP N,55,869.000,PC,12.000,93.110,9.333333,1,OLA
BL70,TBLAST,TBLAST,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL71,SOCMED,SOCMED,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL72,S-SELL,S-SELL,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL73,SB VDAYB1,SB VDAYB1,55,36.000,PC,12.000,3.860,9.333333,1,OLA
BL74,SB VDAYB2,SB VDAYB2,55,96.000,PC,12.000,10.290,9.333333,1,OLA
BL75,SB VDAYB3,SB VDAYB3,55,36.000,PC,12.000,3.860,9.333333,1,OLA
DEL162,FREE GRAVY,FREE GRAVY,52,0.000,PC,12.000,0.000,9.330000,1,OLA
DEL163,LARGE GRAVY,LARGE GRAVY,52,20.000,PC,12.000,2.140,9.333333,1,OLA
DEL164,ATCHARA TO GRAVY,ATCHARA TO GRA,52,0.000,PC,12.000,0.000,9.333333,1,OLA
DEL165,1PC CHIX IT,1PC CHIX IT,52,189.000,PC,12.000,20.250,9.330000,1,OLA
MP117,LENTTGGSTEAK,LENTTGGSTEAK,29,319.000,PC,12.000,34.180,9.333333,1,OLA
MP118,LENTTUNASALPI,LENTTUNASALPI,29,329.000,PC,12.000,35.250,9.333333,1,OLA
MP119,FREE PJ,FREE PJ,29,0.000,PC,12.000,0.000,9.333333,1,OLA
MP120,FREEPJTGGSTEAK,FREEPJTGGSTEAK,29,79.000,PC,12.000,8.460,9.333333,1,OLA
MP121,FREEPJTUNASALPI,FREEPJTUNASALP,29,79.000,PC,12.000,8.460,9.333333,1,OLA
BL76,TB CNC 99,TB CNC 99,55,99.000,PC,12.000,10.610,9.333333,1,OLA
BL77,TB BNDL TUNASND PJ,TB BNDL TUNASN,55,149.000,PC,12.000,15.960,9.333333,1,OLA
BL78,FREE HOTCHOCO,FREE HOTCHOCO,55,0.000,PC,12.000,0.000,9.333333,1,OLA
BL79,SPAG 50 OFF%,SPAG 50 OFF%,55,49.000,PC,12.000,5.250,9.333333,1,OLA
BL80,SALIST1B1,SALIST1B1,55,269.000,PC,12.000,28.820,9.333333,1,OLA
BL81,TB TUNA SALP ,TB TUNA SALP ,55,289.000,PC,12.000,30.960,9.333333,1,OLA
BL82,TB TANGUIGUE,TB TANGUIGUE,55,289.000,PC,12.000,30.960,9.333333,1,OLA
BL83,SB CNC40,SB CNC40,55,40.000,PC,12.000,4.290,9.333333,1,OLA
BL84,SB BNDL TUNASND PJ,SB BNDL TUNASN,55,39.000,PC,12.000,4.180,9.333333,1,OLA
BL85,SB FREE HOTCHOCO,SB FREE HOTCHO,55,79.000,PC,12.000,8.460,9.333333,1,OLA
BL86,SB SPAG 50 OFF%,SB SPAG 50 OFF,55,49.000,PC,12.000,5.250,9.333333,1,OLA
BL87,SB SALIST1,SB SALIST1,55,269.000,PC,12.000,28.820,9.333333,1,OLA
BL88,SB CNC40,SB CNC40,55,40.000,PC,12.000,4.290,9.333333,1,OLA
BL89,SB TUNA SALP40 	,SB TUNA SALP40,55,40.000,PC,12.000,4.290,9.333333,1,OLA
BL90,SB TANGUIGUE30,SB TANGUIGUE30,55,30.000,PC,12.000,3.210,9.333333,1,OLA
GB1,GO BEEF SLPCAO,GO BEEF SLPCAO,57,392.000,PC,12.000,37.390,9.333333,1,OLA
GB2,GO TUNA SLPCAO,GO TUNA SLPCAO,57,427.000,PC,12.000,41.680,9.333333,1,OLA
GB3,GO SPAG P BREAD,GO SPAG P BREA,57,174.000,PC,12.000,17.040,9.333333,1,OLA
GB4,GO SPAG PLATTER,GO SPAG PLATTE,57,297.000,PC,12.000,28.820,9.333333,1,OLA
GB5,GO CARBO,GO CARBO,57,164.000,PC,12.000,15.430,9.333333,1,OLA
GB6,GO CARB P BREAD,GO CARB P BREA,57,204.000,PC,12.000,19.180,9.333333,1,OLA
GB7,GO CARBO PLATTER,GO CARBO PLATT,57,328.000,PC,12.000,30.960,9.333333,1,OLA
GB8,GO CARBO CHICKEN,GO CARBO CHICK,57,293.000,PC,12.000,26.680,9.333333,1,OLA
GB9,GO MAC SALAD,GO MAC SALAD,57,149.000,PC,12.000,13.820,9.333333,1,OLA
GB10,GO BT MAC,GO BT MAC,57,259.000,PC,12.000,24.540,9.333333,1,OLA
GB11,GO BACON MAC,GO BACON MAC,57,159.000,PC,12.000,13.820,9.333333,1,OLA
GB12,GO BMC CHKN,GO BMC CHKN,57,286.000,PC,12.000,24.540,9.333333,1,OLA
GB13,GO TIPS,GO TIPS,57,383.000,PC,12.000,35.250,9.333333,1,OLA
GB14,GO TOCI,GO TOCI,57,319.000,PC,12.000,30.960,9.333333,1,OLA
GB15,GO TAPA,GO TAPA,57,327.000,PC,12.000,32.040,9.333333,1,OLA
GB16,GO SPAG,GO SPAG,57,144.000,PC,12.000,13.820,9.333333,1,OLA
GB17,GO DT,GO DT,57,268.000,PC,12.000,24.540,9.333333,1,OLA
GB18,GO TUNA SANDWICH,GO TUNA SANDWI,57,149.000,PC,12.000,14.890,9.333333,1,OLA
CHM37,BMC CHX,BMC CHX,4,256.000,PC,12.000,21.320,9.330000,1,OLA
BL91,TB TKNSS 100OFF,TB TKNSS 100OF,55,349.000,PC,12.000,37.390,9.333333,1,OLA
BL92,TB TCHIP 100OFF,TB TCHIP 100OF,55,349.000,PC,12.000,37.390,9.333333,1,OLA
BL93,TB TSWIT 100OFF,TB TSWIT 100OF,55,349.000,PC,12.000,37.390,9.333333,1,OLA
BL94,TB PJ,TB PJ,55,59.000,PC,12.000,6.320,9.333333,1,OLA
BL95,TB GOTO PL 50%,TB GOTO PL 50%,55,44.500,PC,12.000,4.770,9.333333,1,OLA
BL96,6+1 CHIX BOX,6+1 CHIX BOX,55,669.000,PC,12.000,71.680,9.333333,1,OLA
BL97,TB SOUTH 99,TB SOUTH 99,55,99.000,PC,12.000,10.610,9.333333,1,OLA
BL98,SB TXMEX 100,SB TXMEX 100,55,100.000,PC,12.000,10.710,9.333333,1,OLA
BL99,SB GOTO PL BAL 50%,SB GOTO PL BAL,55,44.500,PC,12.000,4.770,9.333333,1,OLA
BL100,+1PC CHIX,+1PC CHIX,55,95.000,PC,12.000,10.180,9.333333,1,OLA
BL101,SB SOUTH,SB SOUTH,55,61.000,PC,12.000,6.540,9.333333,1,OLA
BL104,SB PJ LESS 59,SB PJ LESS 59,55,20.000,PC,12.000,2.140,9.333333,1,OLA
TEST22,FREE POPCORN,FREE POPCORN,50,0.000,PC,12.000,0.000,9.333333,1,OLA
TEST23,SWEET BLACK,SWEET BLACK,50,109.000,PC,12.000,11.680,9.330000,1,OLA
TEST24,SIG ICED COFFEE,SIG ICED COFFE,50,129.000,PC,12.000,13.820,9.330000,1,OLA
TEST25,CARA MACHIATO,CARA MACHIATO,50,169.000,PC,12.000,18.110,9.330000,1,OLA
F1,CORCAGE FEE,CORCAGE FEE,32,500.000,PC,12.000,53.570,9.333333,1,OLA
F2,RENTAL FEE,RENTAL FEE,32,1500.000,PC,12.000,160.710,9.333333,1,OLA
F3,GRAZING TABLE,GRAZING TABLE,32,5000.000,PC,12.000,535.710,9.333333,1,OLA
F4,UNLI COFFEE,UNLI COFFEE,32,0.000,PC,12.000,0.000,9.333333,1,OLA
F5,TWIN DELIGHT,TWIN DELIGHT,32,330.000,PC,12.000,35.360,9.333333,1,OLA
F6,CLASSIC TWIST,CLASSIC TWIST,32,375.000,PC,12.000,40.180,9.333333,1,OLA
F7,FAB FOUR FEAST,FAB FOUR FEAST,32,450.000,PC,12.000,48.210,9.333333,1,OLA
F8,BUDDYS CHOICE,BUDDYS CHOICE,32,425.000,PC,12.000,45.540,9.333333,1,OLA
F9,LOVE ME TENDER,LOVE ME TENDER,32,489.000,PC,12.000,52.390,9.333333,1,OLA
F10,RHAPSODY IN B,RHAPSODY IN B,32,525.000,PC,12.000,56.250,9.333333,1,OLA
