INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
SHK7,COOKIES N CREAM,COOKIES N CRM,5,159.000,PC,12.000,10.180,9.330000,1,MAGS
SHK9,COFFEE VANILLA,COF VANILLA,5,99.000,PC,12.000,7.390,9.330000,1,MAGS
BS1,BACON BURGER,BCB,6,149.000,PC,12.000,9.320,9.330000,1,MAGS
BS2,TUNA SANDWICH,TUNA SANDWICH,6,119.000,PC,12.000,8.460,9.330000,1,MAGS
BS3,CLASSIC BURGER,CB,6,109.000,PC,12.000,5.250,9.333333,1,MAGS
BS4,CHEESY BURGER,CCB,6,119.000,PC,12.000,7.390,9.330000,1,MAGS
BS5,CHUNKY CHICKEN,CHUNKY CHICKEN,6,85.000,PC,12.000,8.570,9.330000,1,MAGS
BS6,PIZZA BREAD,PIZZA BREAD,6,89.000,PC,12.000,5.360,9.330000,1,MAGS
BS7,EXT``E REUBEN BURGER,REUBEN BURGER,27,299.000,PC,12.000,21.320,9.330000,1,MAGS
BS8,EXT``E BURGER,EXT``E BURGER,27,209.000,PC,12.000,14.460,9.330000,1,MAGS
BS9,EXTRME SUP``E BURGER,XTRM SUP,6,298.000,PC,12.000,17.040,9.330000,1,MAGS
BS10,EXTRME PLATTER,EXTRME PLATTER,6,264.000,PC,12.000,17.890,9.330000,1,MAGS
BS11,TOWER BURGER,TOWER BURGER,6,467.000,PC,12.000,30.000,9.330000,1,MAGS
BEV4,ICED TEA,ICED TEA,7,99.000,PC,12.000,5.890,9.330000,1,MAGS
BEV5,PINEAPPLE JUICE,PJ,7,99.000,PC,12.000,5.890,9.330000,1,MAGS
BEV12,MINERAL WATER,MINERAL WATER,7,49.000,PC,12.000,3.750,9.330000,1,MAGS
BEV13,INSTANT COFFEE,INSTANT COFFEE,7,21.000,PC,12.000,2.250,9.330000,1,MAGS
BEV14,PINEAPPLE JUICE IN CAN,PJ N CAN,7,60.000,PC,12.000,5.890,9.330000,1,MAGS
BEV15,HOT CHOCOLATE,HOT CHOCOLATE,7,89.000,PC,12.000,5.890,9.330000,1,MAGS
BEV16,HOT TEA,HOT TEA,7,24.000,PC,12.000,2.570,9.330000,1,MAGS
BEV17,BREWED COFFEE,BREWED COFFEE,7,109.000,PC,12.000,4.290,9.330000,1,MAGS
BEV18,BREWED FLOWING,BREWED FLOWING,7,55.000,PC,12.000,5.890,9.330000,1,MAGS
XTR1,1PC CHICKEN,1PC CHICKEN,8,124.000,PC,12.000,9.860,9.333333,1,MAGS
XTR2,1PC BIGGS CAJUN CHICKEN,1PC BIGGCAJUN,8,124.000,PC,12.000,10.390,9.330000,1,MAGS
XTR3,1PC KEBAB,1PC KEBAB,8,155.000,PC,12.000,6.750,9.333333,1,MAGS
XTR4,HOTDOG,HOTDOG,8,109.000,PC,12.000,3.750,9.333333,1,MAGS
XTR5,2PC BMP,2PC BMP,8,79.000,PC,12.000,6.960,9.333333,1,MAGS
XTR6,FRENCH FRIES,FRENCH FRIES,8,99.000,PC,12.000,5.360,9.330000,1,MAGS
XTR7,HERBMAYO,HERBMAYO,8,0.000,PC,12.000,5.790,9.330000,1,MAGS
XTR8,PLAIN RICE,PLAIN RICE,8,39.000,PC,12.000,3.210,9.333333,1,MAGS
XTR9,FRIED RICE,FRIED RICE,8,45.000,PC,12.000,3.750,9.333333,1,MAGS
XTR10,JAVA RICE,JAVA RICE,8,49.000,PC,12.000,4.290,9.333333,1,MAGS
XTR11,ATCHARA,ATCHARA,8,30.000,PC,12.000,2.140,9.333333,1,MAGS
XTR12,CORN,CORN,8,25.000,PC,12.000,1.070,9.333333,1,MAGS
XTR13,COLESLAW,COLESLAW,8,25.000,PC,12.000,1.930,9.333333,1,MAGS
XTR14,GRAVY,GRAVY,8,20.000,PC,12.000,1.710,9.333333,1,MAGS
XTR15,1PC BMP,1PC BMP,8,59.000,PC,12.000,3.430,9.333333,1,MAGS
XTR16,HASH BROWN,HASH BROWN,8,45.000,PC,12.000,3.110,9.333333,1,MAGS
XTR17,LAING,LAING,8,95.000,PC,12.000,3.750,9.333333,1,MAGS
XTR18,PINANGAT,PINANGAT,8,70.000,PC,12.000,7.290,9.333333,1,MAGS
XTR19,MAYO,MAYO,8,15.000,PC,12.000,0.960,9.333333,1,MAGS
XTR20,CHICHARON,CHICHARON,8,20.000,PC,12.000,1.290,9.333333,1,MAGS
XTR21,FRENCH BREAD,FRENCH BREAD,8,35.000,PC,12.000,0.960,9.333333,1,MAGS
XTR22,BOILED EGG,BOILED EGG,8,25.000,PC,12.000,1.500,9.333333,1,MAGS
XTR23,FRIED EGG,FRIED EGG,8,35.000,PC,12.000,1.710,9.333333,1,MAGS
XTR24,CREAMER,CREAMER,8,10.000,PC,12.000,0.640,9.330000,1,MAGS
XTR25,COFFEE,COFFEE,8,4.000,PC,12.000,0.430,9.333333,1,MAGS
XTR26,WHITE COLESLAW,WHITE COLESLAW,8,17.000,PC,12.000,1.820,9.333333,1,MAGS
XTR27,MILK,MILK,8,12.000,PC,12.000,1.290,9.333333,1,MAGS
XTR28,SLICED CHEESE,SLICED CHEESE,8,20.000,PC,12.000,1.290,9.333333,1,MAGS
XTR29,HERB MAYO,HERB MAYO,8,40.000,PC,12.000,3.110,9.333333,1,MAGS
XTR30,THOUSAND ISLAND,THOUSAND ISLAN,8,16.000,PC,12.000,3.110,9.333333,1,MAGS
XTR31,CHEESE FRITTERS,CHEESE FRITTER,8,65.000,PC,12.000,5.570,9.333333,1,MAGS
XTR32,BACON,BACON,8,99.000,PC,12.000,5.040,9.333333,1,MAGS
XTR33,1PC CORDON,1PC CORDON,8,199.000,PC,12.000,10.390,9.330000,1,MAGS
XTR34,SUGAR,SUGAR,8,10.000,PC,12.000,0.540,9.333333,1,MAGS
XTR35,CHICKEN POPPERS,CHICKEN POPPER,8,79.000,PC,12.000,5.570,9.330000,1,MAGS
XTR36,ICE CREAM-1SCOOP,IC-1SCOOP,8,25.000,PC,12.000,1.710,9.333333,1,MAGS
XTR37,ICE CREAM- 2SCOOP,IC-2SCOOP,8,35.000,PC,12.000,2.890,9.333333,1,MAGS
XTR38,POTATO WEDGE,POTATO WEDGE,8,35.000,PC,12.000,3.750,9.333333,1,MAGS
XTR41,PORKCHOP,PORKCHOP,8,199.000,PC,12.000,9.320,9.333333,1,MAGS
XTR42,FRENCH TOAST,FRENCH TOAST,8,65.000,PC,12.000,6.960,9.333333,1,MAGS
XTR44,CHEESY BACON,CHEESY BACON,8,15.000,PC,12.000,1.610,9.333333,1,MAGS
XTR45,MAYO BUTTER,MAYO BUTTER,8,15.000,PC,12.000,1.610,9.333333,1,MAGS
XTR46,BUNS,BUNS,8,20.000,PC,12.000,1.290,9.333333,1,MAGS
XTR48,MINI RICE,MINI RICE,8,20.000,PC,12.000,1.610,9.333333,1,MAGS
XTR49,MINI FRIED RICE,MINI FRIED RIC,8,25.000,PC,12.000,1.930,9.333333,1,MAGS
XTR50,MINI JAVA RICE,MINI JAVA RICE,8,25.000,PC,12.000,2.140,9.333333,1,MAGS
SLD1,SOUTHWEST SALAD,SOUTHWEST SALA,9,189.000,PC,12.000,12.860,9.330000,1,MAGS
SLD2,FIT N TRIM,FIT N TRIM,9,129.000,PC,12.000,12.860,9.330000,1,MAGS
SLD3,CHEF SALAD,CHEF SALAD,9,129.000,PC,12.000,12.860,9.330000,1,MAGS
SLD4,POTATO SALAD,POTATO SALAD,9,71.000,PC,12.000,7.610,9.333333,1,MAGS
SLD5,MACARONI SALAD,MACARONI SALAD,9,119.000,PC,12.000,6.960,9.333333,1,MAGS
SID1,COLESLAW,COLESLAW,10,59.000,PC,12.000,4.180,9.330000,1,MAGS
SID2,ORIENTAL SALAD,ORIENTAL SALAD,10,59.000,PC,12.000,4.180,9.333333,1,MAGS
SID3,KIMCHI,KIMCHI,10,59.000,PC,12.000,4.180,9.333333,1,MAGS
SID4,MAC SALAD,TS-MAC SALAD,10,59.000,PC,12.000,4.180,9.330000,1,MAGS
SID5,MASHED POTATO,MASHED POTATO,10,59.000,PC,12.000,4.180,9.333333,1,MAGS
SID6,VEGETABLE MEDLEY,VEGETABLE MEDL,10,59.000,PC,12.000,4.180,9.333333,1,MAGS
SID7,MAC N CHEESE,MAC N CHEESE,10,39.000,PC,12.000,4.180,9.333333,1,MAGS
SID8,CHEESY POTATO,CHEESY POTATO,10,39.000,PC,12.000,4.180,9.333333,1,MAGS
SID9,POTATO SALAD,TS-POT SALAD,10,39.000,PC,12.000,4.180,9.330000,1,MAGS
SID10,BAKED BEANS,BAKED BEANS,10,39.000,PC,12.000,4.180,9.333333,1,MAGS
SUP7,CHICKEN TOMATO SOUP,CHKN-TOMATO,11,59.000,PC,12.000,5.250,9.333333,1,MAGS
SUP8,CB SOUP,CB SOUP,11,55.000,PC,12.000,5.250,9.330000,1,MAGS
SUP9,ONION EGG DROP SOUP,ONION EGG DROP,11,55.000,PC,12.000,5.250,9.330000,1,MAGS
SUP10,LOADED BACON POTATO SOUP,LOADED BACON S,11,55.000,PC,12.000,5.250,9.333333,1,MAGS
CKS1,PSYCHOCOLATE CAKE,PSYCHOCO,12,179.000,PC,12.000,9.860,9.330000,1,MAGS
CKS3,CONCORD CAKE,CONCORD CAKE,12,67.000,PC,12.000,7.180,9.330000,1,MAGS
CKS4,MOLTEN LAVA,MOLTEN LAVA,12,75.000,PC,12.000,7.290,9.330000,1,MAGS
CKS5,CARROT CAKE,CARROT CAKE,12,179.000,PC,12.000,13.390,9.330000,1,MAGS
CKS6,BERRIES CHEESECAKE,BERRIES CHEESE,12,179.000,PC,12.000,9.540,9.330000,1,MAGS
CKS7,CAPPUCINO CHEESECAKE,CAPPUCINO CHEE,12,89.000,PC,12.000,9.540,9.330000,1,MAGS
CKS8,APPLE CRUMBLE,APPLE CRUMBLE,12,89.000,PC,12.000,9.540,9.330000,1,MAGS
NES1,BREWED COFFEE,BREWED COFFEE,13,149.000,PC,12.000,8.040,9.330000,1,MAGS
NES2,CAFFE LATTE,CAFFE LATTE,13,99.000,PC,12.000,9.110,9.333333,1,MAGS
NES3,CAPPUCINO,CAPPUCINO,13,99.000,PC,12.000,9.110,9.333333,1,MAGS
NES4,AMERICANO,AMERICANO,13,149.000,PC,12.000,8.040,9.330000,1,MAGS
FRI1,CARROT CAKE,CARROT CAKE,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI2,CHEESY POTATO,CHEESY POTATO,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI3,COLESLAW,COLESLAW,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI4,KIMCHI,KIMCHI,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI5,MAC N CHEESE,MAC N CHEESE,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI6,MAC SALAD,MAC SALAD,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI7,MASHED POTATO,MASHED POTATO,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI8,ORIENTAL SALAD,ORIENTAL SALAD,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI9,POTATO SALAD,POTATO SALAD,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI10,POTATO WEDGE,POTATO WEDGE,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI11,SPAGHETTI 90G,SPAG 90G,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI12, TO JAVA, TO JAVA,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI13,TO MEDLEY,TO MEDLEY,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI17,CAULIFLOWER SOUP,CAULIFLOWER SO,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
FRI18,VEG MEDLEY,VEG MEDLEY,15,0.000,PC,12.000,0.000,9.333333,1,MAGS
UP1,ATCHARA TO COLESLAW,ATCHARA TO COL,19,20.000,PC,12.000,0.960,9.333333,1,MAGS
UP2,ATCHRA TO MEDLEY,ATCHRA TO MEDL,19,25.000,PC,12.000,1.290,9.333333,1,MAGS
UP3,FFC TO HC,FFC TO HC,19,30.000,PC,12.000,3.210,9.330000,1,MAGS
UP4,FFC TO I-TEA,TO I-TEA,19,30.000,PC,12.000,3.210,9.330000,1,MAGS
UP5,FFC TO PJ,TO PJ,19,30.000,PC,12.000,3.210,9.330000,1,MAGS
UP6,GARLIC TO JAVA,GARLIC TO JAVA,19,30.000,PC,12.000,1.290,9.333333,1,MAGS
UP7,MAC TO POT SLAD,MAC TO POT SLA,19,15.000,PC,12.000,1.610,9.333333,1,MAGS
UP8,PLAIN TO FRIED,PLAIN TO FRIED,19,10.000,PC,12.000,1.070,9.333333,1,MAGS
UP9,PLAIN TO JAVA,PLAIN TO JAVA,19,30.000,PC,12.000,2.140,9.333333,1,MAGS
RND1,DOG FOOD,DOG FOOD,20,0.000,PC,12.000,0.000,9.333333,1,MAGS
RND2,TAKEOUT 1,TAKEOUT 1,20,6.000,PC,12.000,0.640,9.333333,1,MAGS
RND3,CHARGE TAKEOUT BOX,CHARGE TAKEOUT,20,6.000,PC,12.000,0.640,9.333333,1,MAGS
RND4,USED OIL,USED OIL,20,0.000,PC,12.000,0.000,9.333333,1,MAGS
RND5,CASH TAKEOUT BEV,CASH TAKEOUT B,20,3.000,PC,12.000,0.320,9.333333,1,MAGS
RND6,CHARGE TAKEOUT BEV,CHARGE TAKEOUT,20,3.000,PC,12.000,0.320,9.333333,1,MAGS
PF1,CHEF SALAD,CHEF SALAD,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF2,COOKIES N CREAM,COOKIES N CREA,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF3,FIT N TRIM,FIT N TRIM,21,0.000,PC,12.000,0.000,9.330000,1,MAGS
PF4,CARROT CAKE,CARROT CAKE,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF5,COKE,COKE,21,0.000,PC,12.000,0.000,9.330000,1,MAGS
PF6,ICED TEA,ICED TEA,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF7,NES-AMERICANO,NES-AMERICANO,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF8,NES-BREWED,NES-BREWED,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF9,NES-CAFE LATTE,NES-CAFE LATTE,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF10,NES-CAPPUCCINO,NES-CAPPUCCINO,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF11,PC SHAKE,PC SHAKE,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF12,RMS,RMS,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
PF14,SOUTHWSTRN SALAD,SOUTHWSTRN SAL,21,0.000,PC,12.000,0.000,9.333333,1,MAGS
REP1,GUEST COUNT,GUEST COUNT,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM1,2PCS BIGGS FRIED CHICKEN,2PCSBIGGSCHKN,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM2,BIGG DEAL,BIGG DEAL,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM3,CHICKEN AND KEBAB MEAL,CHICKEN AND KE,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM4,1PC BIGGS FRIED CHICKEN,1PCBIGGCHICKN,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM5,2PCS BIGGS CAJUN CHICKEN,2PCS BIGGCAJUN,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM6,1PC BIGGS CAJUN CHICKEN,1PC BIGG CAJUN,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM7,BT-MACARONI,BT-MACARONI,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM8,BT-POTATO,BT-POTATO,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM9,SPAGHETTI W CHICKEN,SPAG CHIX,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM10,CARBO W CHICKEN,CARBO W CHICKE,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM11,SPAGHETTI PLATTER,SPAG PLATTER,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM12,CARBONARA PLATTER,CARBO PLATTER,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM13,CHICKEN IN A BOX-6PCS,6PC CHKN N BOX,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM14,CHICKEN IN A BOX-8PCS,8PC CHKN N BOX,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM15,1PC HAVANA CHX,1PC HAVANA CHX,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM16,1PC CHEDDAR CHEESE,1PC CHEDDAR CH,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM17,1PC FLAMMING BBQ,1PC FLAMMING B,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM18,1PC GARLIC PARMESAN,1PC GARLIC PAR,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM19,2PCS CHEDDAR CHEESE,2PC CHEDDAR CH,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM20,2PCS FLAMMING BBQ,2PCS FLAMMING,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM21,2PCS GARLIC PARMESAN,2PCS PARMESAN,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCHM24,2PC HAVANA CHKN,2PC HAVANA CHK,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCHM25,SPICY DUO,SPICY DUO,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPCLM1,PORK CORDON BLEU,CORDON BLEU,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM2,PORK KEBABS,PORK KEBABS,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM3,BICOL SPECIAL,BICOL SPECIAL,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM4,TENDERLOIN TIPS W BMP,TIPS W BMP,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM5,TIPS,TIPS,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM6,KOREAN SPARE RIBS,KSR,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM7,SALISBURY STEAK,SALISBURY STEA,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM8,BABY BACK RIBS,BABY BACK RIBS,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM9,FISH CREOLE,FISH CREOLE,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM10,TANGUEGUI STEAK,TANGUEGUI STEA,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM11,TUNA SALPICAO,TUNA SALPICAO,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM12,DAING NA BANGUS,DNB,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM13,DAING NA BANGUS W PINANGAT,DNB W PINANGAT,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM14,BEEF SALPICAO,BEEF SALPICAO,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPCLM15,MIXED VEGGIES,MIXED VEGGIES,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK1,AMERICAN SLAM,AMERICAN SLAM,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK2,BACON EGG TOAST,BACON EGG TOAS,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK3,COUNTRY BREAKFAST,COUNTRY BREAKF,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK4,DAING NA BANGUS W EGG,DNB W EGG,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK5,FARMERS DELIGHT,FARMERS DELIGH,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK6,FARMERS OMELETTE,FARMERS OMELET,16,0.000,PC,12.000,0.000,9.330000,1,MAGS
REPBRK8,GOTO,GOTO,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
REPBRK9,GOTO W EGG,GOTO W EGG,16,0.000,PC,12.000,0.000,9.333333,1,MAGS
