INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BL103,FREE CHIXSOUP,FREE CHIXSOUP,23,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL104,TB GOTO PL 50%,TB GOTO PL 50%,23,44.500,PC,12.000,4.770,9.333333,1,CAMALIG
BL105,7 CHIX BOX,7 CHIX BOX,23,669.000,PC,12.000,71.680,9.333333,1,CAMALIG
BL106,TB SOUTH 99,TB SOUTH 99,23,99.000,PC,12.000,10.610,9.333333,1,CAMALIG
BL107,SB TXMEX 100,SB TXMEX 100,23,100.000,PC,12.000,10.710,9.333333,1,CAMALIG
BL108,SB GOTO PL BAL 50%,SB GOTO PL BAL,23,44.500,PC,12.000,4.770,9.333333,1,CAMALIG
BL109,+1PC CHIX,+1PC CHIX,23,95.000,PC,12.000,10.180,9.333333,1,CAMALIG
BL110,SB SOUTH,SB SOUTH,23,61.000,PC,12.000,6.540,9.333333,1,CAMALIG
BL111,SB PJ LESS 59,SB PJ LESS 59,23,20.000,PC,12.000,2.140,9.333333,1,CAMALIG
MP70,SALSBUNDLE,SALSBUNDLE,38,999.000,PC,12.000,107.040,9.333333,1,CAMALIG
MP71,SNKBUNDLE,SNKBUNDLE,38,699.000,PC,12.000,74.890,9.333333,1,CAMALIG
MP72,BFSTBUNDLE,BFSTBUNDLE,38,899.000,PC,12.000,96.320,9.333333,1,CAMALIG
MP73,SB SALSBUNDLE,SB SALSBUNDLE,38,73.000,PC,12.000,7.820,9.333333,1,CAMALIG
MP74,SB SNKBUNDLE,SB SNKBUNDLE,38,65.000,PC,12.000,6.960,9.333333,1,CAMALIG
MP75,SB BFSTBUNDLE,SB BFSTBUNDLE,38,74.000,PC,12.000,7.930,9.333333,1,CAMALIG
F8,GRAZING TABLE,GRAZING TABLE,39,5000.000,PC,12.000,535.710,9.333333,1,CAMALIG
F9,UNLI COFFEE,UNLI COFFEE,39,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
F10,TWIN DELIGHT,TWIN DELIGHT,39,330.000,PC,12.000,35.360,9.333333,1,CAMALIG
F11,CLASSIC TWIST,CLASSIC TWIST,39,375.000,PC,12.000,40.180,9.333333,1,CAMALIG
F12,FAB FOUR FEAST,FAB FOUR FEAST,39,450.000,PC,12.000,48.210,9.333333,1,CAMALIG
F13,BUDDY'S CHOICE,BUDDY'S CHOICE,39,425.000,PC,12.000,45.540,9.333333,1,CAMALIG
F14,LOVE ME TENDER,LOVE ME TENDER,39,489.000,PC,12.000,52.390,9.333333,1,CAMALIG
F15,RHAPSODY IN B,RHAPSODY IN B,39,525.000,PC,12.000,56.250,9.333333,1,CAMALIG
F16,ELVIS'S FAVORITE,ELVIS'S FAVORI,39,725.000,PC,12.000,77.680,9.333333,1,CAMALIG
F18,RENTAL FEE,RENTAL FEE,39,1500.000,PC,12.000,160.710,9.333333,1,CAMALIG
BL112,FREE GOTO PL,FREE GOTO PL,23,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
BL113,TB IT,TB IT,23,59.000,PC,12.000,6.320,9.333333,1,CAMALIG
BL114,TB MGS 99,TB MGS 99,23,99.000,PC,12.000,10.610,9.333333,1,CAMALIG
BL115,SB FREE GOTO PL,SB FREE GOTO P,23,89.000,PC,12.000,9.540,9.333333,1,CAMALIG
BL116,SB FREE NENAS,SB FREE NENAS,23,169.000,PC,12.000,18.110,9.333333,1,CAMALIG
BL117,SB MGS 99,SB MGS 99,23,40.000,PC,12.000,4.290,9.333333,1,CAMALIG
BEV39,SWEET BLACK,SWEET BLACK,7,109.000,PC,12.000,11.680,9.330000,1,CAMALIG
BEV40,SIG ICED COFFEE,SIG ICED COFFE,7,129.000,PC,12.000,13.820,9.333333,1,CAMALIG
