INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
FP91,PLAIN RICE,PLAIN RICE,33,39.000,PC,12.000,3.210,9.333333,1,PACML
FP92,JAVA RICE,JAVA RICE,33,45.000,PC,12.000,4.820,9.333333,1,PACML
FP93,HASH BROWN,HASH BROWN,33,45.000,PC,12.000,3.750,9.333333,1,PACML
FP94,FRIED EGG,FRIED EGG,33,40.000,PC,12.000,2.680,9.333333,1,PACML
FP95,FRENCH FRIES,FRENCH FRIES,33,109.000,PC,12.000,10.610,9.333333,1,PACML
FP96,BACON,BACON,33,60.000,PC,12.000,6.430,9.333333,1,PACML
FP97,ATCHARA,ATCHARA,33,30.000,PC,12.000,2.680,9.333333,1,PACML
FP98,1PC CORDON,1PC CORDON,33,120.000,PC,12.000,12.860,9.330000,1,PACML
FP99,1PC CHICKEN,1PC CHICKEN,33,95.000,PC,12.000,10.180,9.333333,1,PACML
FP100,MAYO,MAYO,33,15.000,PC,12.000,1.610,9.330000,1,PACML
FP101,LAING,LAING,34,95.000,PC,12.000,4.820,9.330000,1,PACML
FP102,FRENCH BREAD,FRENCH BREAD,34,35.000,PC,12.000,1.610,9.330000,1,PACML
FP103,BOILED EGG,BOILED EGG,34,25.000,PC,12.000,2.680,9.330000,1,PACML
FP104,1PC KEBAB,1PC KEBAB,34,89.000,PC,12.000,9.540,9.330000,1,PACML
FP105,GRAVY,GRAVY,34,20.000,PC,12.000,2.140,9.330000,1,PACML
FP106,1PC CAJUN,1PC CAJUN,34,99.000,PC,12.000,10.610,9.330000,1,PACML
FP107,CHICHARON,CHICHARON,34,20.000,PC,12.000,2.140,9.330000,1,PACML
FP108,HERB MAYO,HERB MAYO,34,40.000,PC,12.000,4.290,9.330000,1,PACML
FP109,CHICKEN POPPERS,CHICKEN POPPER,34,59.000,PC,12.000,6.320,9.330000,1,PACML
FP110,PORK CHOP,PORK CHOP,34,120.000,PC,12.000,12.860,9.330000,1,PACML
FP111,CHEESE FRITTERS,CHEESE FRITTER,34,60.000,PC,12.000,6.430,9.330000,1,PACML
FP112,RIBS SMOKED CHICKEN,RIBS SMOKED CH,34,824.000,PC,12.000,74.890,9.330000,1,PACML
FP113,SMOKED CHICKEN,SMOKED CHICKEN,34,382.000,PC,12.000,32.040,9.330000,1,PACML
FP114,HOTDOG,HOTDOG,34,90.000,PC,12.000,5.360,9.330000,1,PACML
FP115,SLICED CHEESE,SLICED CHEESE,34,15.000,PC,12.000,1.610,9.330000,1,PACML
BL62,TB 8PC 576,TB 8PC 576,70,576.000,PC,12.000,61.710,9.333333,1,PACML
BL63,SB 8PC 313,SB 8PC 313,70,313.000,PC,12.000,33.540,9.333333,1,PACML
BL64,TB SPAG 50,TB SPAG 50,70,50.000,PC,12.000,5.360,9.333333,1,PACML
